source,target,type
NicoleShanahan,RobertKennedyJr,follow_back_within_seed
NicoleShanahan,Riley_Gaines_,follow_back_within_seed
NicoleShanahan,BGatesIsaPyscho,follow_back_within_seed
NicoleShanahan,AaronSiriSG,follow_back_within_seed
NicoleShanahan,NicHulscher,follow_back_within_seed
NicoleShanahan,CoachForGov,follow_back_within_seed
patagonia,BarackObama,follow_back_within_seed
patagonia,nytimes,follow_back_within_seed
patagonia,TheOnion,follow_back_within_seed
patagonia,andersoncooper,follow_back_within_seed
patagonia,Schwarzenegger,follow_back_within_seed
patagonia,sciam,follow_back_within_seed
patagonia,thehill,follow_back_within_seed
patagonia,WWF,follow_back_within_seed
patagonia,GavinNewsom,follow_back_within_seed
patagonia,PBS,follow_back_within_seed
patagonia,NWF,follow_back_within_seed
patagonia,NPRextra,follow_back_within_seed
patagonia,350,follow_back_within_seed
patagonia,RnfrstAlliance,follow_back_within_seed
patagonia,Defenders,follow_back_within_seed
patagonia,Participant,follow_back_within_seed
NWF,WWF,follow_back_within_seed
NWF,NOAA,follow_back_within_seed
NWF,patagonia,follow_back_within_seed
NWF,Defenders,follow_back_within_seed
daveweigel,BarackObama,follow_back_within_seed
daveweigel,nytimes,follow_back_within_seed
daveweigel,jack,follow_back_within_seed
daveweigel,nprpolitics,follow_back_within_seed
daveweigel,Jason,follow_back_within_seed
daveweigel,alfranken,follow_back_within_seed
