id,username,label,followers_count,following_count,verified,role
14344823,SenateGOP,Senate Republicans,1692104,140,True,seed_following
1251891872986992641,SophieLMartin,Sophie Martin,17111,4426,True,seed_following
34743251,SpaceX,SpaceX,41622197,127,True,seed_following
1451773004,Space_Station,International Space Station,8913494,156,True,seed_following
9624742,StateDept,Department of State,6713445,452,True,seed_following
11651202,SteveDaines,Steve Daines,101239,732,True,seed_following
16331010,TMZ,TMZ,8766059,950,True,seed_following
10102142,TNGOP,TNGOP,17908,703,False,seed_following
1459234662367129601,TPAction,Turning Point Action,255808,499,False,seed_following
2281325286,Techno_Fog,Techno Fog,511071,2040,True,seed_following
73181712,TheJusticeDept,U.S. Department of Justice,2268350,195,True,seed_following
1935087769,TilmanJFertitta,Tilman Fertitta,99784,317,True,seed_following
17509749,TimSabean,TimSabean,29166,3845,True,seed_following
15988710,TomBevanRCP,Tom Bevan,94609,1688,True,seed_following
297948413,TriciaOhio,Tricia McLaughlin,116662,4592,True,seed_following
25930421,US7thFleet,7th Fleet,236631,124,False,seed_following
252194895,USAenFrancais,USA en Français,142488,3233,True,seed_following
14856951,USAinUK,U.S. Embassy London,91012,1742,True,seed_following
8775672,USArmy,U.S. Army,2224876,138,True,seed_following
15113565,USCG,U.S. Coast Guard,724100,289,True,seed_following
10126672,USMC,U.S. Marines,1797327,296,True,seed_following
843904157081845762,USMarshalsHQ,U.S. Marshals Service,229517,483,False,seed_following
31310158,USNationalGuard,National Guard,795327,865,False,seed_following
18144581,USNorthernCmd,U.S. Northern Command,221638,449,True,seed_following
30231097,USOPM,U.S. Office of Personnel Management,92879,45,True,seed_following
28468549,USPacificFleet,U.S. Pacific Fleet,380911,629,False,seed_following
374260174,USPoliticsAlert,U.S. Politics Alert,41256,5,True,seed_following
1018222248,USSOCOM,USSOCOM,206378,375,True,seed_following
26572460,USSpaceForce,United States Space Force,701293,712,True,seed_following
1130893345075716096,US_CYBERCOM,U.S. Cyber Command,143029,259,False,seed_following
139550237,VDHanson,Victor Davis Hanson,783258,61,True,seed_following
16273831,VOANews,Voice of America,1669048,132,True,seed_following
16509580,WMALDC,WMAL DC,13365,2933,True,seed_following
1588985053308239872,WarlordDilley,Brenden Dilley,279121,350,True,seed_following
12788332,WaysandMeansGOP,Ways and Means Committee,68634,794,True,seed_following
17291393,WillieGeist,Willie Geist,784485,1996,True,seed_following
16560489,alanagoodman,Alana Goodman,21542,2777,True,seed_following
534023,alx,ALX ������������,1045830,4518,True,seed_following
14989516,bdomenech,Benjamin Domenech,261074,501,True,seed_following
15212187,bennyjohnson,Benny Johnson,4156898,4160,True,seed_following
965299622,brianglenntv,Brian Glenn,78301,945,True,seed_following
14515799,brianstelter,Brian Stelter,780050,8083,True,seed_following
1389913567671975937,cb_doge,DogeDesigner,1868626,939,True,seed_following
16113700,charliespiering,Charlie Spiering,75047,5244,True,seed_following
15518286,dangainor,Dan Gainor,25840,3983,True,seed_following
10691752,davidpopp,David Popp,9553,4303,False,seed_following
15392486,disclosetv,Disclose.tv,1787547,1257,True,seed_following
1866688761305653248,dto_rok,Daniel Torok,34669,219,True,seed_following
16157855,edhenry,Ed Henry,310545,7343,True,seed_following
16930125,edokeefe,Ed O'Keefe,129240,23274,True,seed_following
14839147,ericbolling,������������ ERIC BOLLING ������������,1175857,1311,True,seed_following
16930489,exjon,Jon Gabriel,143715,2890,True,seed_following
51802313,flyjsx,JSX,33501,694,True,seed_following
15513604,foxandfriends,FOX & Friends,1190843,217,True,seed_following
16032925,foxnewspolitics,Fox News Politics,1843207,249,True,seed_following
17349381,frfrankpavone,Frank Pavone,247357,126152,True,seed_following
16076032,ggreenwald,Glenn Greenwald,2413668,990,True,seed_following
17454769,glennbeck,Glenn Beck,2247519,859,True,seed_following
16335288,henrymcmaster,Gov. Henry McMaster,112152,618,False,seed_following
15075999,hughhewitt,Hugh Hewitt,268571,1982,True,seed_following
16106584,ianmiles,Ian Miles Cheong,1263273,1438,True,seed_following
14529929,jaketapper,Jake Tapper ������,2918926,11333,True,seed_following
16193763,jasonrantz,Jason Rantz on Seattle Red,165866,2586,True,seed_following
149681153,jbinnall,Jesse R. Binnall,86930,1589,True,seed_following
4119741,jdickerson,_,1770752,3398,True,seed_following
10292132,joelpollak,Joel Pollak,341974,5813,True,seed_following
17151344,john,John Shahidi,468586,3500,True,seed_following
16869718,johnrich,John Rich������������,1508534,887,True,seed_following
15931637,jonkarl,Jonathan Karl,321357,1223,True,seed_following
1828995458343026689,kaitrump,Kai Trump,903631,9,True,seed_following
359403242,kelliwardaz,Dr. Kelli Ward 🇺🇸,291107,3275,True,seed_following
15570213,kevcirilli,Kevin Cirilli,18981,6441,False,seed_following
15428227,kevinomccarthy,Kevin McCarthy,84833,341,True,seed_following
15874918,leezeldin,Lee Zeldin,454860,2218,True,seed_following
15745368,marcorubio,Marco Rubio,5063602,2614,True,seed_following
16228398,mcuban,Mark Cuban,8545734,1563,True,seed_following
187986030,meganvkohler,Megan Kohler,28270,1315,False,seed_following
16026911,meghankwelsh,Meghan Welsh Hermann,1870,1521,False,seed_following
15751083,michaelcburgess,"Michael Burgess, MD",35036,3097,True,seed_following
15976697,michellemalkin,Michelle Malkin,1908412,16610,True,seed_following
14246001,mikeallen,Mike Allen,406956,99555,True,seed_following
13737002,mrcvideo,MRC Video,98268,507,True,seed_following
138809881,mschlapp,Matt Schlapp,509725,1237,True,seed_following
16882190,mshields007,Mike Shields,7220,7587,True,seed_following
38271276,mtaibbi,Matt Taibbi,2120446,3923,True,seed_following
20736511,nayibbukele,Nayib Bukele,7938712,539,True,seed_following
15455253,nedryun,Ned Ryun,322792,15920,True,seed_following
636513296,nikitabier,Nikita Bier,1023794,2045,True,seed_following
17469289,nypost,New York Post,3782413,10062,True,seed_following
17685258,parscale,Brad Parscale,721625,664,True,seed_following
216299334,piersmorgan,Piers Morgan,8844258,2432,True,seed_following
9300262,politico,POLITICO,4772539,1262,True,seed_following
757832485,realLizUSA,Liz Harrington,488013,993,True,seed_following
1207874097251639296,realcawthorn,Madison Cawthorn,565391,357,True,seed_following
14389212,robcrilly,Rob Crilly,32135,2419,True,seed_following
15922214,rollcall,Roll Call,350034,1559,True,seed_following
1279551125264445448,rookisaacman,Jared Isaacman,405071,450,True,seed_following
34301875,sagesteele,Sage Steele,552102,3308,True,seed_following
1457867047334031360,sentdefender,OSINTdefender,2196046,1599,True,seed_following
845451824,stat_sherpa,Stat Shepherd,16796,371,True,seed_following
2874102076,stclairashley,Ashley St. Clair,1066522,1176,True,seed_following
14559721,stinchfield1776,Grant Stinchfield,176096,2049,True,seed_following
1263559566651912192,taylorvankirk,Taylor Van Kirk,8225,1117,True,seed_following
10774652,theblaze,TheBlaze,1044705,761,False,seed_following
292615553,thef35,F-35 Lightning II,199731,411,False,seed_following
15515169,toddstarnes,toddstarnes,317575,13589,True,seed_following
14245378,tvnewser,TVNewser,63651,827,False,seed_following
14167059,tylerpager,Tyler Pager,40883,1366,False,seed_following
19611483,usairforce,U.S. Air Force,1772830,646,True,seed_following
16139890,wesleydenton,Wesley Denton,974,2396,False,seed_following
