source,target,type
laurenboebert,dbongino,follow_back_within_seed
laurenboebert,tedcruz,follow_back_within_seed
laurenboebert,Jim_Jordan,follow_back_within_seed
laurenboebert,RandPaul,follow_back_within_seed
laurenboebert,DineshDSouza,follow_back_within_seed
laurenboebert,marklevinshow,follow_back_within_seed
laurenboebert,bennyjohnson,follow_back_within_seed
laurenboebert,kayleighmcenany,follow_back_within_seed
laurenboebert,NEWSMAX,follow_back_within_seed
laurenboebert,mattgaetz,follow_back_within_seed
laurenboebert,hodgetwins,follow_back_within_seed
laurenboebert,TomFitton,follow_back_within_seed
laurenboebert,KariLake,follow_back_within_seed
laurenboebert,TheLeoTerrell,follow_back_within_seed
laurenboebert,ksorbs,follow_back_within_seed
laurenboebert,DiamondandSilk,follow_back_within_seed
laurenboebert,atensnut,follow_back_within_seed
laurenboebert,GunRightsPrez,follow_back_within_seed
laurenboebert,nickshirleyy,follow_back_within_seed
bennyjohnson,Jim_Jordan,follow_back_within_seed
bennyjohnson,DineshDSouza,follow_back_within_seed
bennyjohnson,FmrRepMTG,follow_back_within_seed
bennyjohnson,laurenboebert,follow_back_within_seed
bennyjohnson,NEWSMAX,follow_back_within_seed
bennyjohnson,mattgaetz,follow_back_within_seed
bennyjohnson,TomFitton,follow_back_within_seed
bennyjohnson,TheLeoTerrell,follow_back_within_seed
bennyjohnson,ksorbs,follow_back_within_seed
kayleighmcenany,NICKIMINAJ,follow_back_within_seed
kayleighmcenany,DonaldJTrumpJr,follow_back_within_seed
kayleighmcenany,dbongino,follow_back_within_seed
kayleighmcenany,tedcruz,follow_back_within_seed
kayleighmcenany,Jim_Jordan,follow_back_within_seed
kayleighmcenany,RandPaul,follow_back_within_seed
kayleighmcenany,DineshDSouza,follow_back_within_seed
kayleighmcenany,FmrRepMTG,follow_back_within_seed
kayleighmcenany,laurenboebert,follow_back_within_seed
kayleighmcenany,marklevinshow,follow_back_within_seed
kayleighmcenany,bennyjohnson,follow_back_within_seed
kayleighmcenany,NEWSMAX,follow_back_within_seed
kayleighmcenany,mattgaetz,follow_back_within_seed
kayleighmcenany,TomFitton,follow_back_within_seed
kayleighmcenany,TheLeoTerrell,follow_back_within_seed
kayleighmcenany,ksorbs,follow_back_within_seed
kayleighmcenany,DiamondandSilk,follow_back_within_seed
kayleighmcenany,GuntherEagleman,follow_back_within_seed
kayleighmcenany,nickshirleyy,follow_back_within_seed
kayleighmcenany,RepLuna,follow_back_within_seed
kayleighmcenany,DeputySecState,follow_back_within_seed
kayleighmcenany,michaelgwaltz,follow_back_within_seed
NEWSMAX,DonaldJTrumpJr,follow_back_within_seed
NEWSMAX,dbongino,follow_back_within_seed
NEWSMAX,DeptofWar,follow_back_within_seed
NEWSMAX,tedcruz,follow_back_within_seed
NEWSMAX,Jim_Jordan,follow_back_within_seed
NEWSMAX,RandPaul,follow_back_within_seed
NEWSMAX,DineshDSouza,follow_back_within_seed
NEWSMAX,FmrRepMTG,follow_back_within_seed
NEWSMAX,laurenboebert,follow_back_within_seed
NEWSMAX,bennyjohnson,follow_back_within_seed
NEWSMAX,kayleighmcenany,follow_back_within_seed
NEWSMAX,mattgaetz,follow_back_within_seed
NEWSMAX,TomFitton,follow_back_within_seed
NEWSMAX,KariLake,follow_back_within_seed
NEWSMAX,ksorbs,follow_back_within_seed
NEWSMAX,DiamondandSilk,follow_back_within_seed
NEWSMAX,GuntherEagleman,follow_back_within_seed
NEWSMAX,nickshirleyy,follow_back_within_seed
mattgaetz,dbongino,follow_back_within_seed
mattgaetz,tedcruz,follow_back_within_seed
mattgaetz,Jim_Jordan,follow_back_within_seed
mattgaetz,RandPaul,follow_back_within_seed
mattgaetz,DineshDSouza,follow_back_within_seed
mattgaetz,FmrRepMTG,follow_back_within_seed
mattgaetz,laurenboebert,follow_back_within_seed
mattgaetz,marklevinshow,follow_back_within_seed
mattgaetz,bennyjohnson,follow_back_within_seed
mattgaetz,kayleighmcenany,follow_back_within_seed
mattgaetz,NEWSMAX,follow_back_within_seed
mattgaetz,hodgetwins,follow_back_within_seed
mattgaetz,TomFitton,follow_back_within_seed
mattgaetz,KariLake,follow_back_within_seed
mattgaetz,TheLeoTerrell,follow_back_within_seed
mattgaetz,ksorbs,follow_back_within_seed
mattgaetz,DiamondandSilk,follow_back_within_seed
hodgetwins,DineshDSouza,follow_back_within_seed
hodgetwins,FmrRepMTG,follow_back_within_seed
hodgetwins,laurenboebert,follow_back_within_seed
hodgetwins,bennyjohnson,follow_back_within_seed
hodgetwins,mattgaetz,follow_back_within_seed
hodgetwins,TomFitton,follow_back_within_seed
hodgetwins,KariLake,follow_back_within_seed
hodgetwins,ksorbs,follow_back_within_seed
hodgetwins,DiamondandSilk,follow_back_within_seed
hodgetwins,GunRightsPrez,follow_back_within_seed
hodgetwins,AutismCapital,follow_back_within_seed
hodgetwins,C_3C_3,follow_back_within_seed
hodgetwins,johnnymaga,follow_back_within_seed
hodgetwins,Oilfield_Rando,follow_back_within_seed
TomFitton,dbongino,follow_back_within_seed
TomFitton,Jim_Jordan,follow_back_within_seed
TomFitton,DineshDSouza,follow_back_within_seed
TomFitton,FmrRepMTG,follow_back_within_seed
TomFitton,laurenboebert,follow_back_within_seed
TomFitton,marklevinshow,follow_back_within_seed
TomFitton,bennyjohnson,follow_back_within_seed
TomFitton,NEWSMAX,follow_back_within_seed
TomFitton,mattgaetz,follow_back_within_seed
TomFitton,TheLeoTerrell,follow_back_within_seed
TomFitton,DiamondandSilk,follow_back_within_seed
KariLake,NICKIMINAJ,follow_back_within_seed
KariLake,DonaldJTrumpJr,follow_back_within_seed
KariLake,Jim_Jordan,follow_back_within_seed
KariLake,DineshDSouza,follow_back_within_seed
KariLake,marklevinshow,follow_back_within_seed
KariLake,bennyjohnson,follow_back_within_seed
KariLake,NEWSMAX,follow_back_within_seed
KariLake,mattgaetz,follow_back_within_seed
KariLake,hodgetwins,follow_back_within_seed
KariLake,TomFitton,follow_back_within_seed
KariLake,ksorbs,follow_back_within_seed
KariLake,atensnut,follow_back_within_seed
KariLake,nickshirleyy,follow_back_within_seed
TheLeoTerrell,DonaldJTrumpJr,follow_back_within_seed
TheLeoTerrell,dbongino,follow_back_within_seed
TheLeoTerrell,DineshDSouza,follow_back_within_seed
TheLeoTerrell,FmrRepMTG,follow_back_within_seed
TheLeoTerrell,marklevinshow,follow_back_within_seed
TheLeoTerrell,kayleighmcenany,follow_back_within_seed
TheLeoTerrell,mattgaetz,follow_back_within_seed
TheLeoTerrell,DAGToddBlanche,follow_back_within_seed
ksorbs,dbongino,follow_back_within_seed
ksorbs,Jim_Jordan,follow_back_within_seed
ksorbs,DineshDSouza,follow_back_within_seed
ksorbs,FmrRepMTG,follow_back_within_seed
ksorbs,laurenboebert,follow_back_within_seed
ksorbs,marklevinshow,follow_back_within_seed
ksorbs,bennyjohnson,follow_back_within_seed
ksorbs,NEWSMAX,follow_back_within_seed
ksorbs,mattgaetz,follow_back_within_seed
ksorbs,TomFitton,follow_back_within_seed
ksorbs,DiamondandSilk,follow_back_within_seed
ksorbs,GunRightsPrez,follow_back_within_seed
ksorbs,nickshirleyy,follow_back_within_seed
ksorbs,nikitabier,follow_back_within_seed
ksorbs,liz_churchill10,follow_back_within_seed
ksorbs,ElectionWiz,follow_back_within_seed
ksorbs,TPostMillennial,follow_back_within_seed
ksorbs,camhigby,follow_back_within_seed
ksorbs,KatieMiller,follow_back_within_seed
ksorbs,Badhombre,follow_back_within_seed
DiamondandSilk,DonaldJTrumpJr,follow_back_within_seed
MattWallace888,bennyjohnson,follow_back_within_seed
MattWallace888,hodgetwins,follow_back_within_seed
MattWallace888,TomFitton,follow_back_within_seed
MattWallace888,brian_armstrong,follow_back_within_seed
CathieDWood,coinbase,follow_back_within_seed
CathieDWood,ericschmidt,follow_back_within_seed
CathieDWood,brian_armstrong,follow_back_within_seed
ericschmidt,piersmorgan,follow_back_within_seed
atensnut,Jim_Jordan,follow_back_within_seed
atensnut,bennyjohnson,follow_back_within_seed
atensnut,TomFitton,follow_back_within_seed
atensnut,SecKennedy,follow_back_within_seed
brian_armstrong,coinbase,follow_back_within_seed
brian_armstrong,CathieDWood,follow_back_within_seed
brian_armstrong,nickshirleyy,follow_back_within_seed
