id,username,label,followers_count,following_count,verified,role
936370195068841984,WojPawelczyk,Wojciech Pawelczyk,99153,10,True,seed_following
76143486,anneluty,Anne Luty,7958,165,True,seed_following
58518243,annmarie,Annmarie Hordern,57963,2744,False,seed_following
22677397,atensnut,Juanita Broaddrick,2004677,13348,True,seed_following
38107864,aubreystrobel,Aubrey Strobel,154696,608,True,seed_following
15212187,bennyjohnson,Benny Johnson,4154485,4161,True,seed_following
410053879,berniemoreno,Bernie Moreno,116570,1275,True,seed_following
1098881129057112064,bitget,Bitget,4437073,799,True,seed_following
14379660,brian_armstrong,Brian Armstrong,1989450,808,True,seed_following
1853220749730824192,buidlpad,Buidlpad,219096,11,True,seed_following
1240801003181690884,camhigby,Cam Higby 🇺🇸,412851,6512,True,seed_following
1924211303754895360,captive_dreamer,captive dreamer,82508,3087,True,seed_following
1606630387928686592,celestialbe1ng,"Veronica, Collagen Scientist",138191,2202,True,seed_following
48518416,ckchumley,cheryl chumley,17451,8353,True,seed_following
574032254,coinbase,Coinbase 🛡️,6875767,168,True,seed_following
2475878778,dandcaldwell,Dan Caldwell 🇺🇸,21551,2039,True,seed_following
232901331,dbongino,Dan Bongino,7477390,2540,True,seed_following
34526610,dougleone,doug leone,38210,41,True,seed_following
93957809,ericschmidt,Eric Schmidt,2036323,245,True,seed_following
1892981623848869893,eyesover_us,eyesover,935,330,True,seed_following
1347365630601617410,gc22gc,"Grace Chong, MBI",194931,6403,True,seed_following
36638077,gummibear737,Gummi,115820,1661,True,seed_following
1671393095345119238,hhtbzayed,Tahnoon Bin Zayed Al Nahyan,92718,2,True,seed_following
18584875,hodgetwins,Hodgetwins,3514420,3633,True,seed_following
1601999071715201025,holonabove,Observing Consciousness,45930,7397,True,seed_following
249420175,imjdsharp,JD Sharp,72784,3415,True,seed_following
1498329461313449989,irrationalhenry,Jordan Henry,8562,2441,True,seed_following
753349986,jliemandt,liemandt,20795,796,True,seed_following
1442238195387678721,johnnymaga,johnny maga,289131,1404,True,seed_following
2329722896,k_vanvoorhees,Kathleen van Voorhees,1677,672,False,seed_following
259001548,kayleighmcenany,Kayleigh McEnany,4063809,2896,True,seed_following
33608041,ksorbs,Kevin Sorbo,2624048,675,True,seed_following
1201670995435646976,laurenboebert,Lauren Boebert,5163058,1944,True,seed_following
855483824351924224,liz_churchill10,Liz Churchill,886139,3300,True,seed_following
1362620534576607232,luanalopeslara,Luana Lopes Lara,68361,740,True,seed_following
367162886,m_franceschetti,Matteo Franceschetti,60140,981,True,seed_following
27245742,marcthiessen,Marc Thiessen ������������❤️������������������������������������,95013,2279,True,seed_following
38495835,marklevinshow,Mark R. Levin,5065589,1,True,seed_following
58579942,mattgaetz,Matt Gaetz,3515463,4597,True,seed_following
117926343,mellometrics,Mello,163425,1384,True,seed_following
1281998654723612677,merissahansen17,Merissa Hansen,197653,2802,True,seed_following
833673914,michaelgwaltz,Ambassador Mike Waltz,219299,3130,True,seed_following
20786801,murphymike,Mike Murphy,109313,3310,True,seed_following
819432501982752768,nickshirleyy,Nick shirley,1587455,950,True,seed_following
2162812627,nicksortor,Nick Sortor,1536656,18953,True,seed_following
636513296,nikitabier,Nikita Bier,1020321,2045,True,seed_following
867617849208037377,okx,OKX,5699811,338,True,seed_following
216299334,piersmorgan,Piers Morgan,8842856,2432,True,seed_following
941689475956117504,powerthefuture,Power The Future,43721,276,True,seed_following
1297702236068253698,realmuckraker,Muckraker,141829,141,True,seed_following
1279551125264445448,rookisaacman,Jared Isaacman,404881,450,True,seed_following
1355618043976589312,ryanfang95,Ryan Fang,12947,4780,True,seed_following
21636767,sammy,Sam Shahidi,106349,543,True,seed_following
56302171,shanaka86,Shanaka Anslem Perera ⚡,310321,3543,True,seed_following
25401953,steipete,Peter Steinberger 🦞,496019,2338,True,seed_following
1711150832912347136,stepfanie,stepfanie tyler,164764,877,True,seed_following
23022687,tedcruz,Ted Cruz,7090903,5382,True,seed_following
1422239074056773636,tespmoore,tespmoore,2838,1139,True,seed_following
1654141225631350787,thekatfu,"Kat Fu, M.S., M.S.",17420,703,True,seed_following
933955400986009600,token2049,TOKEN2049,150081,722,False,seed_following
2921063249,tyleraloevera,Tyler Oliveira,384565,1252,True,seed_following
753434301509750784,valuetainment,Valuetainment,225222,40,True,seed_following
1615153610047848448,virtualbacon,VirtualBacon,232094,6639,True,seed_following
1274667314147921920,wintermute_t,Wintermute,145038,408,False,seed_following
1349771918698819586,zakfolkman,Zak Folkman,19615,271,True,seed_following
